turbine_id,cluster_id,lat,lon,speed_ratio,avg_s80,turb_model,turb_class_type
719,405,21.4432235,-157.9545526,1.05215,7.25859685432263,C99 ,4
720,405,21.44317702,-157.9762645,1.03093,6.56415440662642,C99 ,4
727,405,21.442285,-157.9634369,1.03041,6.87652160962844,C99 ,4
729,405,21.44205746,-157.9704826,1.00715,6.54967770865803,C99 ,4
746,405,21.43715587,-157.9521836,0.98082,6.76650372747548,C99 ,4
749,405,21.43687255,-157.9647295,1.00526,6.70868072166319,C99 ,4
882,405,21.39745688,-157.945907,1.02017,6.59055272479849,C99 ,4
934,405,21.37913895,-157.9068784,0.93487,7.09772909924938,C99 ,4
853,406,21.40683541,-157.821297,1.0329,7.08831013243593,C99 ,4
956,406,21.37066411,-157.7537867,1.04216,6.56865329085011,C99 ,4
986,406,21.35995041,-157.7344937,1.05077,6.48676432213396,C99 ,4
1024,406,21.346045,-157.7115673,1.01229,6.54034699695979,C99 ,4
1037,406,21.34139371,-157.7058226,1.03325,6.67576816991716,C99 ,4
1053,406,21.3359947,-157.7085697,1.03027,6.74195064396529,C99 ,4
1054,406,21.33595014,-157.7027849,0.98647,6.71187536819845,C99 ,4
1060,406,21.33523124,-157.7150364,1.01529,6.64392377671264,C99 ,4
1061,406,21.33476197,-157.724586,1.05689,6.94948325923492,C99 ,4
1063,406,21.33408313,-157.7303769,1.0359,6.63628179092951,C99 ,4
1065,406,21.33290261,-157.7415715,1.01143,6.45329377534207,C99 ,4
1069,406,21.33175024,-157.6970369,1.04613,7.11779770613518,C99 ,4
1071,406,21.33058009,-157.709292,1.01511,6.64274584076623,C99 ,4
1072,406,21.33053557,-157.7035075,0.95648,6.50782571214294,C99 ,4
1087,406,21.32606471,-157.697762,1.05044,7.54733821757077,C96 ,3
1092,406,21.32516621,-157.7101106,0.96876,6.81223420302073,C99 ,4
1093,406,21.32476041,-157.7043295,0.9674,6.9507020127599,C99 ,4
806,407,21.42087319,-158.1387047,1.03158,6.34473612374463,C99 ,4
818,407,21.41719884,-158.1445152,1.00882,6.18341382074213,C99 ,4
859,407,21.40636469,-158.1459289,1.03824,6.61973585687472,C99 ,4
872,407,21.40094957,-158.1470215,1.01211,6.4531332936335,C99 ,4
889,407,21.39552511,-158.1462812,1.02726,6.62209183445928,C99 ,4
534,408,21.50652696,-158.2135038,0.97955,6.62078437674578,C99 ,4
551,408,21.49060262,-158.1896495,0.94638,6.71810401113924,C99 ,4
564,408,21.4855733,-158.1958552,1.0544,6.83583663664062,C99 ,4
566,408,21.48518349,-158.1899691,0.98114,6.5202891889805,C99 ,4
579,408,21.4804887,-158.2094931,1.01951,6.42676299190887,C99 ,4
585,408,21.47976904,-158.1912539,0.96269,6.55742778756044,C99 ,4
584,409,21.47969009,-158.1569883,0.9579,6.87234583485581,C99 ,4
613,409,21.47179618,-158.1502774,0.95324,6.83891310718852,C99 ,4
637,409,21.46640793,-158.1566786,0.97094,6.82165767923354,C99 ,4
639,409,21.46556555,-158.1508926,0.9193,6.45884408969118,C99 ,4
650,409,21.46346009,-158.163355,0.96891,6.73660003395247,C99 ,4
660,409,21.46064758,-158.1978257,0.98102,6.31254983127518,C99 ,4
661,409,21.46014065,-158.1500554,1.00008,6.88463923227886,C99 ,4
672,409,21.45805019,-158.1655091,1.02438,6.78817427573353,C99 ,4
673,409,21.4580212,-158.1597187,0.96453,6.39157136866455,C99 ,4
675,409,21.45744705,-158.1713996,1.00326,6.92594668353584,C99 ,4
681,409,21.45523071,-158.1986274,1.03406,6.65384545081244,C99 ,4
683,409,21.45473972,-158.153947,0.94661,6.5165469096001,C99 ,4
691,409,21.45326686,-158.1848377,1.00567,6.55000098555094,C99 ,4
696,409,21.45261327,-158.1622588,1.03289,6.5784857275429,C99 ,4
698,409,21.45202652,-158.1714302,1.01457,6.62359706173803,C99 ,4
702,409,21.44998623,-158.1790656,1.00679,6.55729621625006,C99 ,4
703,409,21.44933188,-158.1564873,0.99661,6.36087630143601,C99 ,4
711,409,21.44803781,-158.1507046,0.99975,6.38091759835877,C99 ,4
736,409,21.44200045,-158.1718728,1.02426,6.3729984611052,C99 ,4
776,409,21.43035915,-158.1745438,1.07361,6.46035882389123,C99 ,4
1107,410,21.30942164,-157.6950167,0.84147,6.64090773820745,C99 ,4
1,501,21.70957844,-157.9745845,0.99477,8.20088043668453,C96 ,3
2,501,21.70845122,-157.9676321,1.00489,8.28430947656728,C96 ,3
3,501,21.70828769,-157.9850342,0.99173,8.50897318278335,C93 ,2
4,501,21.70415659,-157.9743329,1.02524,8.4520746361629,C96 ,3
5,501,21.70303659,-157.9685408,1.01476,8.31930395252017,C96 ,3
6,501,21.70254873,-157.9627442,1.01991,8.27713754383284,C96 ,3
7,501,21.69874011,-157.9749513,0.99643,8.36624729505757,C96 ,3
8,501,21.69828416,-157.988971,0.99605,8.55811526575642,C93 ,2
9,501,21.69762014,-157.9691593,0.98867,8.10541017338926,C96 ,3
10,501,21.69718264,-157.9569828,0.98914,8.02742182399875,C96 ,3
11,501,21.69713231,-157.963363,0.99592,8.08244553247592,C96 ,3
12,501,21.69705532,-157.9948761,0.99381,8.63313608024417,C93 ,2
13,501,21.69656,-158.0026127,1.01455,8.81330231560341,C93 ,2
14,501,21.69635166,-157.9831846,0.99934,8.39068045158906,C96 ,3
15,501,21.69563682,-158.0144121,1.01015,9.10580812824735,C93 ,2
16,501,21.69533067,-158.0085177,0.97946,8.54119891859591,C93 ,2
17,501,21.69333496,-157.9774061,0.98909,8.30469476652102,C96 ,3
18,501,21.69221508,-157.9716143,0.99906,8.13642923850218,C96 ,3
19,501,21.69208736,-157.9512198,1.00542,8.00079111039479,C96 ,3
20,501,21.69241967,-158.0203304,1.00093,9.15693440874278,C93 ,2
21,501,21.69176625,-157.9576017,1.01376,8.11753455181196,C96 ,3
22,501,21.69172735,-157.9658181,1.00589,8.19205363234102,C96 ,3
23,501,21.69164692,-157.9968469,0.99395,8.83134573246354,C93 ,2
24,501,21.69114046,-158.0027467,1.00708,8.94800665355774,C93 ,2
25,501,21.69095465,-157.9869923,1.04955,9.04017952033155,C93 ,2
26,501,21.69021726,-158.0145456,0.9972,9.12281132901042,C93 ,2
27,501,21.68791846,-157.9780243,1.01176,8.49503860213848,C96 ,3
28,501,21.68793817,-158.0263536,1.00184,9.15913942165934,C93 ,2
29,501,21.68679861,-157.9722327,0.99654,8.11590642563071,C96 ,3
30,501,21.68665204,-157.9488427,1.00028,7.95988915625211,C96 ,3
31,501,21.68700067,-158.0205603,0.97424,8.91276338629126,C93 ,2
32,501,21.68636137,-157.960057,0.98243,7.86666424772407,C96 ,3
33,501,21.68631091,-157.9664368,0.95843,7.80553520447415,C96 ,3
34,501,21.68622622,-157.9967877,1.03739,9.21731436037961,C93 ,2
35,501,21.6858466,-158.0087759,1.06502,9.68700947123123,C93 ,2
36,501,21.68553042,-157.9863536,0.97824,8.35292079614376,C96 ,3
37,501,21.68281088,-158.0147893,0.94971,8.93423236981867,C93 ,2
38,501,21.68251384,-157.9805754,0.99679,8.10419201965894,C96 ,3
39,501,21.68253443,-158.0291929,0.98555,9.02098609066266,C93 ,2
40,501,21.68146617,-157.9430812,1.00833,7.86138261784746,C96 ,3
41,501,21.68139409,-157.974784,0.97128,7.69393053621553,C96 ,3
42,501,21.68126621,-157.9542944,0.99338,7.76804492291534,C96 ,3
43,501,21.68159135,-158.0224333,1.02398,9.63291462128867,C93 ,2
44,501,21.68094495,-157.9606758,0.98978,7.80052015211262,C96 ,3
45,501,21.68090648,-157.9689883,1.01465,8.03748320875374,C96 ,3
46,501,21.68082245,-157.9995315,0.94816,8.57649607644779,C93 ,2
47,501,21.68042069,-158.0078465,1.06118,9.90523597935611,C93 ,2
48,501,21.6801233,-157.9885178,1.02781,8.77618500978227,C93 ,2
49,501,21.6785974,-158.035695,0.99629,8.82870069395358,C93 ,2
50,501,21.6770979,-157.9812901,0.98008,7.96833500425925,C96 ,3
51,501,21.67704028,-158.0166649,1.08435,10.2008346381644,C89 ,1
52,501,21.67604122,-157.9423475,1.02287,7.83630416998568,C96 ,3
53,501,21.67597818,-157.9754989,0.97436,7.87152208498014,C96 ,3
54,501,21.67618881,-158.025466,1.04466,9.60222847054585,C93 ,2
55,501,21.67552792,-157.9611979,0.99823,7.6993860358825,C96 ,3
56,501,21.675478,-157.9676738,0.98035,7.62876059368127,C96 ,3
57,501,21.67538073,-157.995993,0.97677,8.93972516387388,C93 ,2
58,501,21.67497565,-158.0037278,1.05857,9.91001493784965,C93 ,2
59,501,21.6738234,-157.9487425,1.00191,7.73205545947051,C96 ,3
60,501,21.67371363,-157.9892391,0.979,8.3936045707925,C96 ,3
61,501,21.67320802,-158.0410466,0.94231,8.11589746837064,C96 ,3
62,501,21.6731581,-158.0324451,1.07352,9.24597852781153,C93 ,2
63,501,21.67241712,-157.9549381,0.99797,7.70164934070879,C96 ,3
64,501,21.67169084,-157.9834543,1.04184,8.41666973544207,C96 ,3
65,501,21.67162986,-158.0183446,1.03326,9.74181465553931,C93 ,2
66,501,21.67132445,-158.0125478,1.00862,9.44239799161745,C93 ,2
67,501,21.67062488,-157.9429669,0.98167,7.52066762929522,C96 ,3
68,501,21.67005372,-157.9670359,0.96944,7.54386230338173,C96 ,3
69,501,21.66959635,-157.9955498,0.92151,8.43396716246299,C96 ,3
70,501,21.66946403,-158.0035723,1.02354,9.36778016138705,C93 ,2
71,501,21.66914599,-158.0260932,1.00102,9.20110137590088,C93 ,2
72,501,21.66840581,-157.9491683,0.99937,7.71245353328165,C96 ,3
73,501,21.66800189,-158.0468798,1.03101,8.54996704897723,C93 ,2
74,501,21.66774411,-158.0335443,1.03645,8.61207817403393,C93 ,2
75,501,21.66702499,-157.9594226,1.03318,7.6927300134238,C96 ,3
76,501,21.66687887,-158.040122,1.02653,8.52965082219096,C93 ,2
77,501,21.66607117,-157.9372015,1.04254,7.78915289072919,C96 ,3
78,501,21.66628729,-157.9861982,1.0013,8.73313419270124,C93 ,2
79,501,21.66520731,-157.943393,0.98486,7.3582073365883,C99 ,4
80,501,21.66371561,-158.0243901,1.05928,9.39257090659689,C93 ,2
82,501,21.66290338,-157.9504645,1.01667,7.62623867181389,C96 ,3
84,501,21.66205741,-158.0343554,0.95524,7.93728730199936,C96 ,3
85,501,21.66113385,-157.9563724,1.01197,7.53480742594021,C96 ,3
86,501,21.66148209,-158.0442167,1.10241,8.66085337692293,C93 ,2
87,501,21.66065362,-157.9376278,1.00075,7.47692623468455,C99 ,4
88,501,21.66083702,-157.9813076,0.94587,7.62160787530281,C96 ,3
89,501,21.66097135,-158.01861,1.06806,9.70967910239389,C93 ,2
90,501,21.66033637,-157.9880759,1.02836,8.96914627228223,C93 ,2
91,501,21.65979527,-157.9446887,0.99709,7.44958146585248,C99 ,4
92,501,21.65916099,-157.9732017,1.01275,7.68864911712445,C96 ,3
94,501,21.65756888,-157.964129,1.04711,7.44155885018935,C99 ,4
96,501,21.65728278,-158.052362,1.0643,7.43933089638305,C99 ,4
97,501,21.65664284,-158.0353578,1.12195,9.05805084443444,C93 ,2
98,501,21.65607522,-158.0465716,1.08844,8.27741411181631,C96 ,3
99,501,21.65524162,-157.9389236,1.02276,7.31003160252182,C99 ,4
100,501,21.65547739,-158.0214497,1.04517,9.02099156980197,C93 ,2
102,501,21.6544083,-157.9499462,1.04369,7.44662866042396,C99 ,4
103,501,21.6546301,-158.0156572,0.99792,8.61317118775648,C93 ,2
104,501,21.65424731,-158.0273528,0.95746,7.91150776969716,C96 ,3
109,501,21.65187523,-158.05462,1.06206,7.42367397306841,C99 ,4
110,501,21.65125398,-158.0408052,1.02564,8.28049299770493,C96 ,3
111,501,21.65085737,-158.0347198,0.97985,7.91080781550907,C96 ,3
119,501,21.64584659,-158.0430634,1.07069,7.89915732850651,C96 ,3
122,501,21.64461683,-158.0335051,0.98572,7.74012659464967,C96 ,3
123,501,21.64376998,-158.0277129,1.0822,8.62043658561488,C93 ,2
125,501,21.64203734,-157.9652061,1.09466,7.8981650222842,C96 ,3
126,501,21.64171013,-157.9562221,1.14277,7.75480973752147,C96 ,3
131,501,21.63972312,-158.0464857,1.03561,7.42586127424004,C99 ,4
133,501,21.6392073,-158.035377,1.06059,8.03490195976807,C96 ,3
146,502,21.62598744,-158.0458029,1.11384,8.1528548480908,C96 ,3
151,502,21.62225025,-158.0400305,1.02012,7.773978911319,C96 ,3
155,502,21.62057441,-158.0470944,1.0421,7.86655191814283,C96 ,3
156,502,21.61832995,-158.0338731,1.06052,8.08185343595703,C96 ,3
158,502,21.61819148,-158.0569646,1.00906,7.48031292785413,C99 ,4
164,502,21.61511919,-158.0410437,0.97428,7.42464806876203,C99 ,4
165,502,21.61288443,-158.0295619,1.07132,8.28060495124504,C96 ,3
169,502,21.61196147,-158.0575847,1.01803,7.45580355261104,C99 ,4
174,502,21.6094982,-158.0376029,1.01085,7.71605486557995,C96 ,3
176,502,21.60745067,-158.0272796,1.03163,7.97382701396419,C96 ,3
188,502,21.60408188,-158.0383149,1.05425,8.10219810620915,C96 ,3
191,502,21.60206087,-158.0325321,0.99921,7.67920071673289,C96 ,3
198,502,21.60101639,-158.023845,1.05466,8.09312966048915,C96 ,3
203,502,21.59871189,-158.0160358,1.02323,7.84773760180406,C96 ,3
206,502,21.59664793,-158.0338239,1.00159,7.69749176648997,C96 ,3
212,502,21.59561935,-158.0278417,1.05852,7.90775810853768,C96 ,3
213,502,21.59558426,-158.0218528,1.07294,8.0468166281732,C96 ,3
222,502,21.5912277,-158.0338599,1.03309,7.67695050394588,C96 ,3
247,502,21.58165867,-158.0350824,1.09101,7.87751954693536,C96 ,3
268,502,21.57846319,-158.0293084,1.07593,8.11016109854329,C96 ,3
278,502,21.57573543,-158.0418826,1.05164,7.73864849974311,C96 ,3
285,502,21.57517717,-158.0235352,1.04648,7.88817200923871,C96 ,3
296,502,21.57368802,-158.0161083,1.07422,8.00491671710255,C96 ,3
300,502,21.57326288,-158.0361039,1.05347,7.75211469451627,C96 ,3
308,502,21.57103048,-158.0097519,1.06315,7.96498515103751,C96 ,3
325,502,21.56831721,-158.024547,1.03857,7.78145084920481,C96 ,3
326,502,21.56827122,-158.0167243,1.05178,7.8770046644949,C96 ,3
330,502,21.56787105,-158.0410651,1.01745,7.43469653014269,C99 ,4
352,502,21.56304688,-158.0041081,1.06718,7.95790762234627,C96 ,3
355,502,21.56291841,-158.028253,1.02935,7.71237028642089,C96 ,3
358,502,21.56250047,-158.0185982,1.03067,7.71890783622161,C96 ,3
378,502,21.55759544,-157.9989304,1.01693,7.66235238466135,C96 ,3
456,502,21.53749064,-157.9907643,1.06562,7.8140487108648,C96 ,3
827,503,21.41544673,-158.1375787,1.04298,7.80550735737794,C96 ,3
861,503,21.40503266,-158.1155473,0.97912,10.6437134994487,C89 ,1
868,503,21.40272533,-158.1234719,0.89857,8.39572482930332,C96 ,3
877,503,21.39962336,-158.1177021,1.02714,11.0490438813183,C89 ,1
886,503,21.39731441,-158.125337,0.98548,9.02924171059209,C93 ,2
902,503,21.39191248,-158.1289384,1.02632,7.97309582674433,C96 ,3
903,503,21.39188131,-158.1229577,0.99274,9.09575952769916,C93 ,2
904,503,21.39130483,-158.1164015,0.9231,9.92987532003426,C93 ,2
918,503,21.38649848,-158.1302244,1.0097,7.59787176964517,C96 ,3
920,503,21.38491216,-158.0867301,1.00259,7.65527604994433,C96 ,3
930,503,21.38165041,-158.1361371,0.99896,7.75736392836727,C96 ,3
935,503,21.37965966,-158.1011348,0.9664,10.3825054400653,C89 ,1
936,503,21.37958575,-158.1212948,1.04563,10.4499806501583,C89 ,1
939,503,21.37817933,-158.1115611,1.01704,11.5181841522513,C89 ,1
940,503,21.37802627,-158.0831075,1.01008,7.90616537471983,C96 ,3
947,503,21.376455,-158.1272937,1.02253,10.2191200636232,C89 ,1
952,503,21.3757293,-158.0926708,0.92408,8.55014970625984,C93 ,2
955,503,21.37426391,-158.1057975,0.98991,10.6350845807524,C89 ,1
967,503,21.37044353,-158.1179735,1.00452,11.1369301210596,C89 ,1
968,503,21.37031144,-158.0931864,0.90609,8.20170834010345,C96 ,3
972,503,21.36885983,-158.1089167,1.02099,10.5786419046488,C89 ,1
974,503,21.36782443,-158.1011106,0.92064,9.53889916812159,C93 ,2
981,503,21.36503011,-158.1193562,1.09699,11.1415957451407,C89 ,1
985,503,21.36346181,-158.113193,0.98756,10.2090487121258,C89 ,1
1004,503,21.35510804,-158.0719666,1.0248,7.58323452179607,C96 ,3
1005,503,21.35513568,-158.0935692,1.00152,8.92177824042924,C93 ,2
1010,503,21.35316641,-158.11393,1.01069,9.40740365149497,C93 ,2
1014,503,21.35203399,-158.1219413,1.03008,9.06892284888789,C93 ,2
1016,503,21.35098804,-158.1292769,0.96924,7.87576519794222,C96 ,3
1019,503,21.34969132,-158.0726758,0.98596,7.2633714409196,C99 ,4
1030,503,21.34662153,-158.1235165,0.97604,8.59314989479156,C93 ,2
1035,503,21.34424235,-158.1177446,1.0033,8.43906781579356,C96 ,3
1038,503,21.34376016,-158.1119615,1.02567,8.62722967956105,C93 ,2
1040,503,21.34325617,-158.1021283,0.98083,8.30676151916038,C96 ,3
1045,503,21.3422853,-158.089598,1.04421,7.98056654584358,C96 ,3
1047,503,21.34177865,-158.0961585,0.98632,8.0571794964244,C96 ,3
1049,503,21.34122107,-158.1274059,0.98735,8.02144162267246,C96 ,3
1051,503,21.33972325,-158.0836351,0.9509,7.26742818875079,C99 ,4
1055,503,21.33835236,-158.1144048,0.99762,8.39129186409827,C96 ,3
1062,503,21.336869,-158.0904029,1.02548,7.90723391485558,C96 ,3
1064,503,21.33635816,-158.0961917,0.98657,7.60720786823294,C96 ,3
1066,503,21.33430803,-158.084633,0.99294,7.29457042370343,C99 ,4
1073,503,21.33293133,-158.1143409,1.00994,7.96546360205925,C96 ,3
1079,503,21.33127459,-158.1085653,0.98631,7.80294296796728,C96 ,3
1084,503,21.32979834,-158.1027887,0.99284,7.85460331259024,C96 ,3
1085,503,21.32891634,-158.0899698,1.00128,7.3558392727937,C99 ,4
1089,503,21.3283219,-158.0970123,1.00549,7.75309508836098,C96 ,3
607,504,21.4719752,-157.9583047,1.03872,7.58628979526253,C96 ,3
655,504,21.46111074,-157.9545216,1.04603,8.06651587918489,C96 ,3
676,504,21.45569597,-157.9554287,0.97841,7.54506038339461,C96 ,3
682,504,21.4538439,-157.9482042,1.08103,8.33641996854178,C96 ,3
699,504,21.45028421,-157.9568183,1.03279,7.3946826085754,C99 ,4
717,504,21.44497576,-157.9458554,1.00569,7.72534404032873,C96 ,3
741,504,21.4377849,-157.9373193,1.05352,7.6389044819088,C96 ,3
874,504,21.39951614,-157.9287212,1.06778,7.55298461930166,C96 ,3
565,505,21.48512856,-158.1605285,0.99872,8.22167579088457,C96 ,3
583,505,21.47971919,-158.1627795,1.08474,8.06103936175961,C96 ,3
591,505,21.47722058,-158.1510181,0.97969,7.02867593305127,C99 ,4
603,505,21.47429482,-158.1620384,1.02129,7.58952202478392,C96 ,3
606,505,21.47369328,-158.1682191,0.95525,8.40814213419985,C96 ,3
612,505,21.47182648,-158.1562614,1.06215,7.62027583728433,C96 ,3
624,505,21.46887626,-158.1624554,1.01961,7.08910551339106,C99 ,4
627,505,21.46827708,-158.1691185,0.97123,7.61839491010351,C96 ,3
635,505,21.46696108,-158.1770402,1.02141,8.38370473737409,C96 ,3
645,505,21.46446037,-158.1829416,1.00158,8.22094074511884,C96 ,3
653,505,21.4628671,-158.1712724,1.04556,8.20144481077787,C96 ,3
659,505,21.46081829,-158.1771712,1.00406,7.27224004394182,C99 ,4
664,505,21.45943078,-158.1890499,1.03469,7.2775681156519,C99 ,4
666,505,21.45867846,-158.1829739,1.00498,7.27890300747505,C99 ,4
680,505,21.45539776,-158.1772017,1.00461,7.27622296697661,C99 ,4
687,505,21.45401771,-158.1906239,1.03114,7.25259856330261,C99 ,4
690,505,21.45344556,-158.1481641,1.04435,7.18939810024292,C99 ,4
256,506,21.58103676,-158.2083692,1.0118,7.14020597714824,C99 ,4
339,506,21.56637655,-158.2032334,1.07268,7.83335369004712,C96 ,3
420,506,21.54776499,-158.1844075,1.13779,8.9309914470181,C93 ,2
1101,507,21.31902569,-157.7831459,0.82694,7.48053471654028,C99 ,4
1109,507,21.28968861,-157.7015526,1.02248,7.72119227797472,C96 ,3
1110,507,21.28763049,-157.6924139,0.9839,7.82693337135669,C96 ,3
1111,507,21.28222939,-157.6948712,0.95311,7.94107287908308,C96 ,3
1088,508,21.32583089,-157.6909188,0.98043,7.61287535730252,C96 ,3
638,509,21.46534298,-158.091345,0.9301,7.70101799138274,C96 ,3
